日,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),雪(cm),天気概況
現地,海面
平均,平均,合計,最大,平均,最高,最低,平均,最小,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,昼(06:00-18:00),夜(18:00-翌日06:00)
1時間,10分間,風速,風向,風速,風向,合計,値
1,1012.4,1015.4,--,--,--,7.1,12.2,4.1,37,23,2.8,6.1,北西,12.0,北西,8.4,--,--,快晴,快晴
2,1012.3,1015.3,--,--,--,7.8,13.9,2.1,52,30,1.7,3.6,東,5.8,北東,7.7,--,--,晴後一時曇,晴後一時曇
3,1011.8,1014.8,0.0,0.0,0.0,5.5,7.6,3.7,76,60,2.1,4.6,東北東,7.3,東北東,1.3,--,--,曇時々雨後一時晴,曇時々晴
4,1016.7,1019.7,--,--,--,5.1,9.6,1.6,53,25,2.1,4.6,北北東,8.3,西北西,8.8,--,--,快晴,晴一時曇
5,1020.2,1023.2,--,--,--,4.6,10.0,-0.2,59,39,1.7,4.0,南,6.1,南,7.2,--,--,晴後薄曇,晴時々薄曇
6,1011.1,1014.1,25.0,9.0,2.0,4.5,8.1,1.5,75,47,1.8,5.4,北西,9.7,北西,0.5,--,--,曇後雨,雨時々晴一時曇
7,998.1,1001.0,0.0,0.0,0.0,8.1,12.9,3.6,72,31,2.3,6.0,西北西,11.6,西北西,2.9,--,--,雨一時曇後晴,快晴
8,1005.5,1008.5,--,--,--,6.6,12.3,2.7,40,21,2.3,4.6,南西,7.8,南西,6.7,--,--,晴,晴後一時薄曇
9,1004.5,1007.5,--,--,--,6.7,12.7,2.3,37,14,3.1,6.1,西南西,12.1,西北西,8.3,--,--,快晴,快晴
10,1011.3,1014.3,--,--,--,4.6,9.4,0.1,35,22,3.3,7.4,西北西,13.1,西北西,8.9,--,--,快晴,快晴
11,1018.2,1021.2,--,--,--,5.3,11.3,0.2,42,26,2.2,5.5,北西,9.8,北西,9.0,--,--,晴,晴後薄曇
12,1015.9,1018.9,--,--,--,5.4,9.0,2.6,62,46,1.8,3.9,北西,7.0,北西,1.2,--,--,曇,曇後晴
13,1013.8,1016.8,--,--,--,6.9,13.4,1.1,51,30,3.1,9.0,北西,18.4,北西,9.0,--,--,快晴,快晴
14,1015.4,1018.4,--,--,--,6.4,12.8,1.2,56,32,1.5,3.4,北西,4.9,南南東,8.9,--,--,晴,晴
15,1009.0,1012.0,--,--,--,7.6,15.6,2.7,52,32,2.9,8.1,北西,15.3,北西,7.6,--,--,晴後一時薄曇,快晴
16,1014.1,1017.1,--,--,--,4.6,7.7,2.6,50,36,2.2,4.0,北西,10.3,北北西,0.9,--,--,曇後一時晴,快晴
17,1014.7,1017.7,--,--,--,4.9,9.7,1.0,44,28,3.8,7.9,北西,13.3,西北西,9.1,--,--,快晴,晴
18,1020.7,1023.7,--,--,--,4.6,9.7,0.8,47,33,2.1,3.9,北北西,7.8,北北西,9.0,--,--,晴,晴後曇
19,1017.4,1020.5,0.0,0.0,0.0,5.9,9.2,1.6,56,39,1.8,4.6,北西,7.2,北西,3.7,--,--,曇後一時雨,曇後一時晴
20,1009.2,1012.2,0.5,0.5,0.5,9.2,13.9,5.0,72,52,1.7,3.9,北西,6.8,西北西,6.9,--,--,晴一時雨,曇一時雨
21,1012.6,1015.5,0.0,0.0,0.0,9.4,13.8,7.1,70,50,2.1,3.6,北東,7.2,北東,4.8,--,--,晴時々曇,晴時々曇
22,1017.3,1020.2,--,--,--,8.2,13.4,4.1,46,27,2.1,4.6,北西,9.2,北西,8.8,--,--,快晴,晴時々曇
23,1018.8,1021.8,--,--,--,8.5,13.9,4.8,62,45,1.8,3.9,北西,6.0,北西,7.7,--,--,曇後晴,快晴
24,1018.4,1021.4,0.5,0.5,0.5,9.2,14.6,4.4,64,36,2.1,5.6,北西,8.9,北西,9.1,--,--,晴後一時曇,曇時々雨
25,1017.6,1020.6,0.0,0.0,0.0,6.8,9.2,4.4,70,44,2.3,4.5,北西,8.8,北西,2.5,--,--,曇時々晴,快晴
26,1014.7,1017.7,--,--,--,7.0,12.5,3.2,46,27,3.3,7.6,北西,14.3,西北西,9.4,--,--,快晴,晴
27,1011.4,1014.4,--,--,--,6.4,10.2,2.3,55,36,2.1,4.4,南南東,6.8,南東,3.9,--,--,曇一時晴,晴後曇一時雨
28,1004.5,1007.4,0.0,0.0,0.0,8.4,13.6,4.6,52,35,1.9,5.2,北北東,8.5,東北東,7.3,--,--,晴,晴一時曇
29,1006.8,1009.7,--,--,--,7.0,12.8,2.6,38,21,2.9,5.6,南西,11.3,西,9.0,--,--,快晴,快晴
30,1010.4,1013.4,--,--,--,6.5,12.2,1.2,41,19,1.9,4.8,北北西,9.7,北,9.3,--,--,快晴,快晴
31,1016.7,1019.7,--,--,--,7.1,13.2,2.2,38,21,2.6,5.8,北西,12.5,北西,8.3,--,--,快晴,晴
