日,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),雪(cm),天気概況
現地,海面
平均,平均,合計,最大,平均,最高,最低,平均,最小,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,昼(06:00-18:00),夜(18:00-翌日06:00)
1時間,10分間,風速,風向,風速,風向,合計,値
1,1010.9,1013.8,--,--,--,11.2,16.6,6.7,62,44,2.1,4.3,南南東,7.2,南南東,9.0,--,--,快晴,晴一時曇
2,1014.8,1017.7,--,--,--,11.4,16.8,7.6,72,50,1.9,3.3,南南東,7.5,北北東,5.3,--,--,晴一時曇,晴
3,1011.7,1014.6,--,--,--,11.9,17.5,7.4,77,49,1.8,3.6,西北西,5.5,南南西,8.8,--,--,快晴,晴後一時曇
4,1007.8,1010.7,--,--,--,12.7,17.8,8.4,60,38,2.0,5.2,北西,7.8,北西,8.7,--,--,晴一時薄曇,曇時々晴
5,1005.2,1008.1,--,--,--,11.5,15.5,8.9,55,37,1.7,4.0,西北西,6.2,北北東,6.0,--,--,薄曇時々晴,晴
6,1006.1,1009.0,--,--,--,11.0,16.7,5.2,51,31,2.4,5.4,南,8.8,南西,8.8,--,--,快晴,晴
7,1009.5,1012.4,0.0,0.0,0.0,8.9,12.4,5.9,55,38,2.1,4.0,東,6.8,北東,8.3,--,--,晴後一時曇,晴時々薄曇
8,1007.7,1010.7,--,--,--,7.7,14.2,4.2,55,31,2.5,5.7,北西,10.7,北北西,7.3,--,--,晴一時曇,快晴
9,1013.8,1016.8,--,--,--,7.7,13.0,2.5,46,28,2.8,6.2,北西,11.4,北西,8.9,--,--,快晴,晴後一時曇
10,1013.3,1016.3,--,--,--,8.5,13.8,4.4,53,32,1.9,3.8,西北西,6.9,西北西,8.9,--,--,快晴,晴後曇
11,1010.1,1013.1,--,--,--,8.7,13.5,5.4,52,38,2.5,6.3,北西,11.4,北西,7.6,--,--,薄曇後晴,晴
12,1013.6,1016.5,--,--,--,7.1,10.8,4.3,40,26,3.0,5.7,北西,11.8,北西,7.5,--,--,晴,晴
13,1011.5,1014.5,0.0,0.0,0.0,5.3,8.4,1.2,53,42,1.7,3.7,北東,6.1,北東,0.1,--,--,薄曇一時晴,曇時々晴
14,1007.3,1010.2,0.0,0.0,0.0,7.2,12.3,3.5,44,24,3.5,8.1,北西,15.8,北西,8.4,--,--,晴,快晴
15,1008.2,1011.2,--,--,--,6.6,12.2,0.8,51,37,1.9,4.7,南西,8.3,南西,8.9,--,--,快晴,快晴
16,1010.1,1013.1,--,--,--,7.7,12.7,3.3,58,35,1.6,3.5,南南東,5.6,南南東,8.9,--,--,快晴,快晴
17,1011.7,1014.6,--,--,--,8.0,13.8,2.7,61,35,1.9,3.9,南,6.0,南南東,8.9,--,--,快晴,快晴
18,1011.7,1014.7,--,--,--,7.6,13.2,2.8,55,28,2.4,5.2,北西,9.5,北東,8.6,--,--,晴時々薄曇,晴後曇時々雨、あられを伴う
19,1014.7,1017.7,0.5,0.5,0.5,5.2,8.3,2.5,61,39,2.8,5.1,北西,10.5,北西,5.0,--,--,晴時々雨一時雪、あられを伴う,快晴
20,1017.7,1020.8,--,--,--,6.5,11.6,1.1,58,32,1.7,3.7,北西,5.9,西,6.2,--,--,薄曇一時晴,曇後晴
21,1005.5,1008.4,0.0,0.0,0.0,9.4,16.5,2.8,61,34,3.4,8.2,南南西,16.1,南南西,8.4,--,--,晴,快晴
22,1004.0,1006.9,--,--,--,6.9,11.6,2.6,49,31,3.7,7.2,北西,14.2,北北西,9.0,--,--,晴,快晴
23,1011.3,1014.3,--,--,--,6.1,11.1,2.4,40,19,2.9,5.7,西北西,10.9,西北西,9.0,--,--,快晴,快晴
24,1014.3,1017.3,--,--,--,6.7,12.2,1.8,47,26,2.8,7.0,北西,12.8,北西,8.9,--,--,快晴,快晴
25,1021.1,1024.1,--,--,--,7.7,11.3,4.5,46,32,2.5,6.0,北西,10.7,北西,5.5,--,--,曇時々晴,薄曇一時晴
26,1008.3,1011.3,--,--,--,8.9,14.7,3.4,54,38,1.7,4.2,北西,8.2,北西,7.8,--,--,晴,晴
27,1006.9,1009.9,--,--,--,7.4,12.7,3.8,51,38,2.2,4.6,北,9.2,西北西,6.1,--,--,晴後一時曇,晴
28,1008.1,1011.1,0.0,0.0,0.0,5.4,11.5,1.4,59,36,1.7,4.0,西北西,9.4,北東,7.5,--,--,晴後一時曇,快晴
29,1013.4,1016.4,--,--,--,6.0,12.3,0.5,54,31,1.9,5.2,北西,9.5,北西,8.9,--,--,快晴,晴後一時曇
30,1017.1,1020.1,--,--,--,6.2,10.3,3.5,53,32,2.1,4.7,北西,9.7,北西,5.0,--,--,薄曇一時晴,薄曇
31,1003.4,1006.4,--,--,--,8.0,14.6,2.8,55,37,2.2,5.8,北北西,12.3,北西,7.6,--,--,晴時々曇,快晴
