日,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),雪(cm),天気概況
現地,海面
平均,平均,合計,最大,平均,最高,最低,平均,最小,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,昼(06:00-18:00),夜(18:00-翌日06:00)
1時間,10分間,風速,風向,風速,風向,合計,値
1,1016.2,1019.1,--,--,--,13.3,19.7,6.5,58,33,2.9,6.8,南,11.4,南,10.2,--,--,晴時々薄曇,晴一時薄曇
2,1011.1,1014.0,--,--,--,14.6,22.1,7.9,57,25,1.9,3.7,東北東,6.9,北北東,6.8,--,--,晴時々薄曇,曇時々雨一時晴
3,1014.2,1017.2,30.0,5.0,1.5,5.9,14.4,1.6,89,61,3.6,6.2,北北東,12.7,北東,0.0,--,--,雨後みぞれ一時雪,曇一時みぞれ
4,1023.4,1026.5,10.0,2.5,0.5,2.4,5.4,0.4,78,59,2.6,4.8,北西,8.1,北北東,0.2,1,1,曇後一時雨、みぞれを伴う,雪後雨一時みぞれ
5,1012.5,1015.6,16.5,2.0,1.0,5.3,8.4,0.8,99,96,3.1,5.6,北西,9.1,北西,0.0,--,1,雨後一時霧雨,曇一時霧雨
6,1008.4,1011.3,0.0,0.0,0.0,9.1,11.7,6.6,58,37,3.7,7.6,北西,14.0,北西,0.0,--,--,曇,曇後一時晴
7,1017.3,1020.3,--,--,--,6.9,12.2,3.2,39,28,4.6,9.1,北西,17.2,北西,10.7,--,--,晴,晴後一時曇
8,1024.7,1027.8,9.5,2.5,0.5,3.2,6.8,0.5,66,39,1.9,4.1,北東,8.1,東北東,0.1,--,0,曇後時々雨,曇時々雨一時雪、みぞれを伴う
9,1023.1,1026.1,--,0.0,--,6.9,13.5,1.5,66,38,2.4,4.4,北西,7.7,北西,9.3,--,--,晴一時曇,快晴
10,1026.5,1029.5,--,--,--,9.1,14.9,3.2,45,25,2.8,6.2,南南東,9.6,南南東,10.8,--,--,晴後一時薄曇,曇
11,1021.6,1024.6,0.5,0.5,0.5,10.3,13.8,6.3,72,53,2.0,4.6,南,8.3,南南東,0.0,--,--,曇時々雨,雨時々曇
12,1014.8,1017.8,15.5,9.0,2.5,11.6,14.7,8.8,97,81,1.5,4.0,西北西,6.2,北北西,0.2,--,--,雨時々曇,曇時々雨後一時晴
13,1010.2,1013.1,--,--,--,14.5,20.4,9.1,69,36,2.2,5.1,南南東,7.9,北西,7.4,--,--,薄曇時々晴,晴時々曇
14,1018.2,1021.2,--,--,--,12.8,19.6,8.5,33,13,3.3,5.7,北西,12.8,北,10.1,--,--,薄曇後晴,晴後一時曇
15,1022.3,1025.3,0.0,0.0,0.0,8.9,12.0,6.7,50,30,2.2,4.3,北北西,9.6,北北西,1.0,--,--,曇後一時雨,雨時々曇
16,1004.7,1007.6,29.0,6.0,1.5,6.4,7.8,4.8,96,77,2.9,5.3,北西,9.6,北北西,0.0,--,--,雨,雨後曇一時晴
17,997.6,1000.5,0.0,0.5,0.0,10.0,16.2,6.6,63,28,3.1,8.9,北西,18.1,北西,9.0,--,--,晴,晴後曇一時雨
18,1010.0,1012.9,0.0,0.0,0.0,8.6,12.9,4.6,51,32,3.4,6.3,南東,12.6,北,7.8,--,--,薄曇一時晴,雨一時晴、雷を伴う
19,1006.8,1009.8,26.5,6.5,2.5,5.6,10.7,0.5,81,49,3.9,6.8,北西,12.5,西北西,3.1,1,1,晴時々雨一時雪、雷・ひょうを伴う,晴後一時曇
20,1014.6,1017.6,--,--,--,8.3,13.7,4.3,55,28,2.3,4.5,北東,8.2,北東,9.1,--,--,晴,晴一時曇
21,1009.0,1011.9,--,--,--,11.2,17.4,3.9,62,37,2.6,5.4,南南東,9.8,南東,11.5,--,--,快晴,快晴
22,1003.0,1005.8,--,--,--,15.8,23.6,6.9,49,27,2.3,5.5,南南西,8.4,南西,11.5,--,--,快晴,快晴
23,1004.1,1007.0,--,--,--,17.3,25.6,11.4,48,22,2.5,5.2,東北東,9.4,東北東,10.0,--,--,快晴,快晴
24,1007.2,1010.1,--,--,--,14.8,19.2,10.0,75,57,2.3,5.6,南南東,8.4,南東,2.7,--,--,薄曇時々晴,曇後晴
25,1000.4,1003.2,--,--,--,17.8,25.0,10.1,61,31,3.2,7.2,南西,11.5,南西,10.5,--,--,晴,晴
26,1000.8,1003.6,--,--,--,20.4,25.9,14.9,45,18,3.8,7.5,南西,13.3,南南西,10.2,--,--,晴,薄曇時々晴
27,1005.4,1008.2,--,--,--,17.9,22.4,12.2,69,54,3.8,9.4,南,16.9,南南西,5.6,--,--,薄曇一時晴,曇
28,996.9,999.7,2.5,2.5,1.0,19.9,25.7,14.1,79,46,4.2,8.3,南,16.3,南,4.1,--,--,薄曇時々晴一時雨,雨時々曇一時晴
29,1013.0,1016.0,12.5,3.5,1.0,7.6,14.3,4.3,90,75,3.1,5.6,北東,11.6,北東,0.0,--,--,雨,曇時々雨
30,1016.7,1019.6,0.5,0.5,0.5,9.4,15.6,5.1,63,37,2.2,6.0,北西,10.1,北西,6.1,--,--,薄曇時々晴,曇時々雨
31,1024.1,1027.1,0.0,0.0,0.0,7.0,8.9,5.5,62,44,3.0,5.0,北東,9.6,東北東,0.0,--,--,曇時々雨,雨一時曇
