日,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),雪(cm),天気概況
現地,海面
平均,平均,合計,最大,平均,最高,最低,平均,最小,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,昼(06:00-18:00),夜(18:00-翌日06:00)
1時間,10分間,風速,風向,風速,風向,合計,値
1,1005.7,1008.5,35.5,15.0,5.0,26.2,30.5,23.7,97,80,2.6,6.4,南,11.7,南南東,0.8,--,--,曇後時々雨、雷を伴う,雨一時曇後晴、雷を伴う
2,1005.9,1008.6,0.0,0.0,0.0,29.3,34.1,25.4,80,60,4.9,9.0,南,13.8,南南西,11.1,--,--,晴,晴時々曇
3,1008.0,1010.8,9.5,6.5,2.5,24.9,27.4,23.3,88,74,2.8,5.9,北東,10.8,東北東,0.1,--,--,曇時々雨,曇
4,1007.8,1010.6,0.0,0.0,0.0,25.4,30.0,22.8,76,58,2.9,5.1,東北東,9.6,東北東,6.8,--,--,晴時々曇,晴
5,1006.4,1009.1,--,--,--,26.7,31.8,22.4,76,57,2.5,4.8,南南東,7.4,南南東,9.2,--,--,晴,晴一時曇
6,1007.8,1010.5,--,--,--,28.3,33.5,24.6,78,55,2.2,4.6,南南東,7.5,南南東,9.5,--,--,晴一時薄曇,晴後一時曇
7,1010.7,1013.4,--,--,--,28.7,33.8,25.8,80,56,2.5,6.0,南,9.7,南,8.1,--,--,晴後一時薄曇,晴
8,1010.5,1013.2,--,--,--,28.9,33.6,25.5,77,55,2.5,4.9,南南東,8.6,南南東,8.6,--,--,晴,晴一時曇
9,1013.0,1015.7,2.5,2.5,2.5,28.3,33.7,25.2,80,52,2.6,7.2,南東,11.8,南南東,5.4,--,--,晴,晴時々曇一時雨
10,1015.1,1017.9,--,--,--,28.6,33.7,24.5,82,54,2.8,5.8,南南東,8.9,南南東,10.0,--,--,晴,晴一時曇
11,1014.9,1017.6,--,--,--,29.6,34.2,26.3,79,60,3.0,6.7,南南東,10.1,南南東,10.5,--,--,晴,晴後一時曇
12,1012.2,1014.9,--,--,--,29.6,34.5,26.8,79,62,3.1,6.2,南南西,10.1,南西,6.9,--,--,晴,晴
13,1007.2,1009.9,--,--,--,29.6,33.9,26.5,73,58,3.8,6.2,南,10.6,南,9.2,--,--,晴,晴
14,1007.0,1009.7,--,--,--,29.5,34.5,26.3,74,56,4.4,7.8,南,13.7,南,10.6,--,--,晴,晴後一時曇
15,1008.8,1011.5,34.0,33.5,10.0,29.9,34.4,25.8,75,55,4.9,8.1,南,14.2,南,10.2,--,--,晴後一時薄曇,曇時々大雨
16,1014.7,1017.5,2.0,1.5,1.0,25.7,28.3,23.9,89,75,2.6,4.7,東北東,8.3,東北東,0.1,--,--,曇一時雨,曇
17,1012.5,1015.3,--,--,--,27.7,33.4,23.3,79,60,2.5,5.9,南南東,8.7,南,8.7,--,--,晴一時曇,晴時々曇
18,1011.2,1013.9,2.5,2.5,0.5,28.8,35.1,24.8,82,56,2.2,4.6,南南東,8.5,北北西,7.1,--,--,晴後曇一時雨,曇時々雨一時晴、雷を伴う
19,1012.5,1015.3,0.0,0.0,0.0,27.7,33.6,24.7,84,57,1.7,4.0,西南西,6.7,南南東,3.5,--,--,薄曇一時雨、雷を伴う,曇後一時晴
20,1009.0,1011.7,0.0,0.0,0.0,29.4,33.9,25.5,77,60,2.2,4.8,南南東,8.6,南南東,7.2,--,--,晴後一時薄曇,晴時々薄曇
21,1005.4,1008.1,0.0,0.0,0.0,28.5,32.6,24.0,76,55,3.3,5.9,南南西,11.6,南南西,2.1,--,--,薄曇,曇時々雨
22,1002.3,1005.1,2.5,2.5,1.5,24.6,28.9,22.5,89,78,2.5,8.0,南南西,14.7,南,0.3,--,--,曇時々雨,曇後雨
23,1010.6,1013.4,8.0,5.0,1.5,22.6,27.7,19.7,79,54,3.5,6.1,東北東,14.5,北東,4.0,--,--,晴時々曇一時雨,晴
24,1016.7,1019.6,--,--,--,20.9,25.3,17.7,68,51,3.1,5.3,東北東,10.7,北北東,4.4,--,--,晴時々曇,晴後一時曇
25,1013.8,1016.6,4.5,1.5,0.5,20.4,23.7,17.9,82,59,2.9,4.9,北北東,11.1,北北東,0.0,--,--,曇時々雨,雨時々曇
26,1011.0,1013.8,0.5,0.5,0.5,24.1,29.1,19.4,82,59,2.5,5.5,南南東,8.4,南南東,4.9,--,--,晴時々曇,曇後一時雨
27,1009.6,1012.4,8.0,3.5,1.0,23.3,24.8,22.4,95,85,2.1,4.7,北北東,7.6,北北東,0.0,--,--,雨時々曇,曇時々雨
28,1012.2,1015.0,--,--,--,24.0,27.4,21.8,84,63,2.1,3.9,東北東,7.7,北東,1.1,--,--,曇,曇
29,1017.1,1019.9,2.0,1.0,1.0,22.6,25.0,21.3,83,70,2.8,4.7,北北東,9.0,北東,0.2,--,--,曇後時々雨,曇
30,1014.8,1017.6,0.0,0.0,0.0,22.7,25.3,20.5,76,64,2.1,3.8,北東,6.6,北北東,0.2,--,--,曇時々雨,曇時々晴
