日,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),雪(cm),天気概況
現地,海面
平均,平均,合計,最大,平均,最高,最低,平均,最小,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,昼(06:00-18:00),夜(18:00-翌日06:00)
1時間,10分間,風速,風向,風速,風向,合計,値
1,1005.8,1008.6,0.0,0.5,0.0,20.9,26.3,17.4,75,45,2.6,6.4,南南東,9.8,南,7.0,--,--,曇,薄曇一時晴後雨
2,1005.8,1008.6,45.5,26.5,8.5,18.7,24.6,16.2,88,58,2.3,6.0,南南東,9.4,南南東,2.9,--,--,大雨時々曇、雷を伴う,雨時々曇
3,1004.9,1007.8,25.5,19.0,7.0,18.3,24.3,15.0,88,58,2.2,4.8,北西,9.1,西北西,2.4,--,--,曇時々雨後一時晴、雷を伴う,雨後晴、雷を伴う
4,1008.7,1011.5,--,0.0,--,19.5,25.5,14.8,75,47,2.5,5.5,北東,9.8,東北東,7.8,--,--,晴,曇時々晴
5,1014.4,1017.2,--,--,--,21.4,27.4,16.4,64,36,2.7,8.0,南東,13.3,南南東,11.9,--,--,快晴,晴後一時曇
6,1016.6,1019.4,--,--,--,22.0,27.0,18.1,72,52,3.0,7.0,南,10.9,南南東,3.8,--,--,曇,薄曇後一時晴
7,1014.9,1017.7,--,--,--,22.1,26.7,18.1,67,51,2.7,5.6,南東,9.3,南南東,5.1,--,--,晴時々曇,晴後一時薄曇
8,1013.8,1016.6,--,--,--,22.8,28.2,17.4,66,32,2.7,6.2,南南東,9.6,南南東,11.8,--,--,晴後薄曇,薄曇時々晴
9,1010.9,1013.7,0.5,0.5,0.5,22.4,25.7,19.9,76,51,3.6,6.0,南,9.9,南,0.2,--,--,曇後一時雨,雨時々曇
10,1007.2,1010.0,17.0,7.0,4.5,20.7,24.7,17.4,85,64,2.4,4.3,南南東,8.6,南南東,0.7,--,--,曇時々雨,曇後一時晴
11,1006.8,1009.6,--,--,--,24.0,29.0,19.5,73,50,3.2,6.2,南,10.3,南,12.8,--,--,晴時々薄曇,晴時々薄曇
12,1005.8,1008.6,0.0,0.0,0.0,24.6,30.1,20.0,74,48,3.1,5.8,南南東,9.5,南東,10.4,--,--,薄曇後晴,晴後曇
13,1002.6,1005.4,--,0.0,0.0,22.6,25.4,20.0,81,64,2.0,4.7,南東,6.5,南東,1.6,--,--,曇後一時晴,晴
14,1005.2,1007.9,--,--,--,25.9,31.7,19.5,67,39 ),2.7 ),6.5 ),南,9.2 ),南,12.7,--,--,快晴,晴後一時薄曇
15,1005.4,1008.2,0.5,0.5,0.5,24.8,29.9,20.9,75,40,2.8,6.6,南東,9.7,南東,8.0,--,--,薄曇,雨時々曇
16,1000.6,1003.4,5.5,2.5,1.0,23.7,28.7,19.7,86,63,2.5,7.2,南東,11.3,南南東,6.8,--,--,曇一時雨後晴,薄曇時々晴
17,1004.8,1007.5,0.0,0.0,0.0,26.0,30.5,22.5,75,48,2.1,5.5,南南東,8.1,南南東,4.6,--,--,曇,雨時々曇
18,1004.0,1006.8,98.0,11.5,4.0,19.2,22.5,18.0,100,91,2.0,4.1,北西,7.1,北西,0.0,--,--,大雨,曇時々晴一時雨
19,1006.0,1008.8,--,0.0,--,23.5,29.5,17.2,72,43,2.7,6.4,南,10.3,南,13.3,--,--,晴,晴後一時薄曇
20,1007.8,1010.6,--,--,--,24.4,28.4,20.8,75,54,3.2,6.5,南,11.4,南,6.2,--,--,薄曇,晴時々薄曇
21,1003.4,1006.2,44.0,13.0,3.5,20.1,23.3,17.3,94,82,2.8,5.3,北北東,9.4,北北東,0.0,--,--,大雨,晴一時曇
22,1004.9,1007.7,0.0,0.0,0.0,23.9,30.0,16.8,67,44,3.3,6.2,南南東,13.2,南西,8.5,--,--,薄曇時々晴,雨時々曇
23,998.2,1001.0,29.5,15.0,4.5,21.6,24.2,20.0,95,56,2.3,5.5,南,10.5,南,0.1,--,--,雨時々曇,曇一時雨
24,998.6,1001.4,--,--,--,26.7,33.4,21.0,81,57,2.1,4.9,南南東,7.2,南南東,6.5,--,--,晴時々薄曇,曇後一時晴
25,1003.4,1006.1,0.0,0.0,0.0,27.8,31.8,24.5,76,57,2.0,5.5,南南東,8.0,南,1.3,--,--,曇,曇
26,1008.3,1011.1,0.0,0.0,0.0,26.9,31.4,24.6,73,59,2.6,6.5,南東,10.1,南南東,2.4,--,--,曇,曇
27,1011.9,1014.7,0.0,0.0,0.0,25.4,29.8,23.0,70,52,3.2,6.8,南東,10.4,東南東,5.1,--,--,曇一時晴,曇時々雨一時晴
28,1007.8,1010.6,82.5,17.0,6.0,22.0,23.8,20.0,98,82,1.9,6.0,南南東,10.2,南東,0.0,--,--,大雨,雨時々曇
29,1007.3,1010.1,0.0,0.0,0.0,23.7,29.0,20.7,87,60,2.0,3.9,南西,6.2,南西,3.8,--,--,曇後晴,晴後曇
30,1004.7,1007.5,1.5,1.0,0.5,25.9,29.0,22.8,84,68,3.8,7.6,南,15.4,南南西,0.4,--,--,曇後雨,雨時々曇一時晴
